index,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6_1,feature_7,feature_8,feature_9,feature_10,feature_11,type,,,,,,
202,1.27001233,1.663354012,0.659493977,2.983626463,1.120403095,0,57,-2.585749758,1.260619815,1598941681,1.823108342,C,,,,,,
203,1.562431743,-1.125514733,1.370184004,3.025104922,-1.211836094,1,83,-1.600502473,1.605684126,1598941681,1.289063344,C,,,,,,
204,2.204253484,1.667893984,2.602142108,3.313838401,-0.998316038,1,56,1.180245898,-3.07186285,1598941681,1.022213315,C,,,,,,
205,3.222969345,2.776599321,1.577263803,2.691188094,-1.762499399,1,58,-0.739984173,-5.15049931,1598941681,1.204644124,C,,,,,,
206,4.393844439,1.311784737,2.064323213,2.693949021,0.576514015,1,63,0.966800335,-1.570725785,1598941681,2.52533454,B,,,,,,
207,0.680979921,1.530818889,1.337458938,2.744623017,-0.515927277,0,34,-1.30260204,-2.861404125,1598941681,3.541513716,D,,,,,,
208,2.677039393,1.81036411,2.239891536,3.339173941,-0.177573822,1,79,-1.810526349,4.361271447,1598941681,2.823428201,C,,,,,,
209,3.577069488,2.287492488,1.075348549,3.201273309,0.321932938,0,33,-1.589966992,0.949756093,1598941681,0.26746901,A,,,,,,
210,1.216950266,0.773639111,0.594438202,2.703689432,-0.482084865,1,64,-3.368179221,4.283754719,1598941681,0.003539832,D,,,,,,
211,2.060126934,0.494862873,0.262139222,3.432321231,0.588649443,0,1,-1.817844311,-3.97364018,1598941681,0.062339026,B,,,,,,
212,3.579488152,0.69377122,0.594373159,3.363924379,0.808628306,0,10,-0.573503986,-1.063909723,1598941681,0.22963942,A,,,,,,
213,1.874531285,0.817882915,2.104944936,3.395736929,-3.080215056,1,78,3.179048906,3.84103333,1598941681,2.446218961,A,,,,,,
214,1.749103795,1.094650013,0.698143371,3.391184954,-0.674422407,1,52,1.355019303,2.876413028,1598941681,0.073418738,B,,,,,,
215,1.013559076,0.961456887,0.578047806,3.232488109,-0.385224621,1,33,5.590535986,-1.606780393,1598941681,0.623816053,C,,,,,,
216,-0.252937957,4.868273929,-1.002560982,2.558027836,-0.959106608,1,35,-0.750917795,5.529940108,1598941681,1.659984812,C,,,,,,
217,1.879119368,1.47782249,-0.108309542,2.884098407,1.2812691,0,87,1.136987335,1.203845598,1598941681,5.811247053,A,,,,,,
218,3.327863536,0.89357752,1.171611264,3.327380856,1.748255868,1,27,-1.862084114,-6.500170952,1598941681,2.350431063,C,,,,,,
219,2.586683519,1.87092718,0.433667405,2.737683242,-3.145959463,0,29,-1.038473144,-5.511564615,1598941681,1.217730356,B,,,,,,
220,1.009228629,-0.538519828,1.473970581,3.473036548,0.555582351,1,10,-1.133468776,2.859536331,1598941681,1.299908252,B,,,,,,
221,0.430221068,2.730151562,2.296602645,2.564996238,-0.442568419,0,0,2.928528985,3.076461666,1598941681,0.543107985,D,,,,,,
222,2.724180764,0.217144761,-0.08226979,2.955043455,-1.875611098,1,1,1.488238464,-6.401167107,1598941681,0.713604774,C,,,,,,
223,2.61290981,1.94456143,1.449509482,2.627656756,0.58577568,1,21,1.308994001,4.766020478,1598941681,2.040585094,A,,,,,,
224,1.654838816,0.857297912,2.171583582,2.661901269,-1.155784508,1,89,3.027657383,-1.673771243,1598941681,0.562486542,A,,,,,,
225,-0.164067589,-0.887698129,0.47905362,2.538472451,-0.598173801,1,12,1.843879033,0.32421998,1598941681,0.090632539,B,,,,,,
226,2.369737155,2.192421431,1.701365712,2.911928993,-0.361828869,1,49,0.803322404,2.550245332,1598941681,0.458005508,C,,,,,,
227,1.775803735,1.201721734,2.312497907,2.685159312,-0.947470813,0,95,3.559973207,3.023448393,1598941681,1.360535932,B,,,,,,
228,1.571556376,0.448322914,0.264390193,3.22628004,0.480320498,1,8,1.902155128,-3.26736935,1598941681,0.409406612,B,,,,,,
229,1.505538297,1.385466864,-0.636828327,2.789110071,-0.691861979,1,15,1.353338959,-5.820615393,1598941681,1.074628388,D,,,,,,
230,-0.542183917,2.371319329,-2.293731651,2.572318498,-1.122858885,1,92,-2.916133251,-1.611975508,1598941681,1.938645264,D,,,,,,
231,1.638713995,3.362459677,-0.31088129,3.275044461,-0.967798198,1,32,2.003013331,2.490416879,1598941681,0.268799751,D,,,,,,
232,3.228401071,0.209811756,2.012060275,2.964279049,-1.095421452,1,25,1.381969636,1.338377465,1598941681,0.254077094,B,,,,,,
233,1.622522362,1.024643803,2.106203861,2.816906476,-1.847502176,0,10,-3.930551878,4.205544661,1598941681,2.785112935,C,,,,,,
234,3.152337673,-0.186722875,2.525214935,2.863618173,-2.66214308,0,10,-2.065227541,-1.853451546,1598941681,0.540418764,B,,,,,,
235,3.399633218,0.636275525,0.141012405,2.65156887,-2.443600125,0,18,0.34587131,-1.354925687,1598941681,2.148322873,B,,,,,,
236,1.961305538,-0.527854321,2.371177592,2.915630401,-1.127811072,1,95,-3.023984048,2.208260494,1598941681,1.069254316,A,,,,,,
237,2.349672047,-0.144600883,0.272669127,3.176044387,-0.444425897,0,79,-1.763653514,2.290721625,1598941681,0.442882103,B,,,,,,
238,2.637798424,-0.139250793,1.859882832,2.793500621,-2.069282205,0,50,-0.922083575,-3.522049416,1598941681,0.855258653,B,,,,,,
239,4.543104725,1.283201746,2.470835541,2.721644412,-0.910472604,1,60,1.148212474,-5.355147142,1598941681,2.590865979,C,,,,,,
240,4.046834855,1.758173422,0.855978627,3.288381032,-1.044855087,1,90,-1.004196868,-4.263395307,1598941681,1.059167825,B,,,,,,
241,2.174341226,0.076506546,0.34096195,2.646424238,-1.387118633,1,44,1.487323161,-2.232193377,1598941681,0.608820093,B,,,,,,
242,0.997091395,1.072942929,0.590002497,2.708967721,-1.584819369,1,83,-2.340789628,1.197389507,1598941681,3.326514901,B,,,,,,
243,2.029306519,2.078305338,0.301757028,2.959620111,-1.782731462,1,25,1.217768877,-3.233914116,1598941681,1.008144816,A,,,,,,
244,1.765616689,1.68255885,1.853461433,2.837611271,0.040240633,0,97,-5.056257971,4.175422756,1598941681,1.304352533,C,,,,,,
245,2.554584867,1.768248023,0.755853529,2.770363576,-1.104947789,0,89,-2.409866923,-3.022039985,1598941681,0.202525623,A,,,,,,
246,1.449391487,1.862860599,2.153849476,3.034252265,0.013921713,0,97,-1.164654057,-4.592104521,1598941681,0.248892113,E,,,,,,
247,3.302171538,0.645967031,1.367379907,3.2664507,-0.734840512,1,60,3.508733476,4.410167671,1598941681,2.304487669,B,,,,,,
248,1.816172224,0.791826272,2.229485175,2.597247367,0.065277592,1,12,-1.872320699,-5.015028022,1598941681,3.153449838,C,,,,,,
249,1.950537954,0.718316518,0.877867354,3.294318904,-0.083135563,1,86,-2.162004923,-3.045243834,1598941681,0.611401457,B,,,,,,
250,2.175454281,1.642407007,3.18118015,3.206471556,-0.376407493,1,19,3.726666838,-5.717846512,1598941681,1.275038688,D,,,,,,
251,4.774762773,2.733434825,1.239928451,3.230741886,-1.009218934,1,9,-2.150213038,2.877330504,1598941681,1.756675012,C,,,,,,
252,1.221108062,-0.222202632,1.062726491,3.075257377,-0.285445535,1,86,-3.944323199,2.038045838,1598941681,0.219309009,B,,,,,,
253,4.258256341,1.807710448,2.956326375,3.484593613,1.129306719,0,64,4.133496756,4.73333744,1598941681,0.638390041,C,,,,,,
254,2.956094667,3.506458967,1.759743137,3.041963539,0.141062143,1,30,1.784884664,5.110451804,1598941681,0.034982976,B,,,,,,
255,2.075435532,0.797283732,1.205456168,3.196208027,0.421904744,1,5,-0.111405383,2.241965381,1598941682,0.23249854,C,,,,,,
256,2.625534928,0.073597557,-0.181834217,3.173760802,-0.019267369,1,7,-0.249061701,2.071850479,1598941682,0.074088687,C,,,,,,
257,0.581327291,2.305746508,1.091416888,2.721475551,1.029609435,1,50,-0.648570675,-5.095324166,1598941682,0.217975967,B,,,,,,
258,3.24554042,2.31077026,2.903327767,2.728956155,-1.040221559,1,42,1.733087399,0.826926949,1598941682,2.334270371,B,,,,,,
259,0.436986273,0.977919811,1.303718897,3.279978806,0.341802885,1,80,-3.977942255,5.110647925,1598941682,0.490632361,C,,,,,,
260,4.222018231,0.9837501,-1.165387613,2.815529466,0.986172996,0,22,1.378704231,6.021725076,1598941682,0.011528531,D,,,,,,
261,1.768829277,0.446705212,-0.299808329,3.046508637,-0.550895374,1,29,-3.127706571,2.271014433,1598941682,0.305544681,A,,,,,,
262,2.443280753,0.948969077,1.446877305,3.081099295,-0.172248365,1,83,2.269892409,2.751480456,1598941682,5.609513696,D,,,,,,
263,1.565363399,0.658691384,3.042977359,3.397686395,0.062059575,0,88,-5.541737328,3.043333939,1598941682,1.026804418,D,,,,,,
264,2.170596213,2.118194855,1.869085154,2.738064768,1.642282336,1,1,1.185669236,-5.054901338,1598941682,0.289131434,B,,,,,,
265,3.041440103,1.845374389,0.001587856,2.77692669,-0.350335239,0,15,-0.742351327,-3.638754426,1598941682,0.016373777,A,,,,,,
266,2.635556375,0.728314959,1.020226735,3.423971753,-0.885749554,1,24,0.56977416,1.080136227,1598941682,3.557005495,A,,,,,,
267,2.283393613,0.779387639,0.883017388,3.219499011,-0.574136179,1,38,-1.664454159,1.703603017,1598941682,4.054998646,A,,,,,,
268,1.508819401,2.685178905,3.489033621,3.240537903,0.367366305,1,78,-0.563305791,2.161794745,1598941682,0.081396693,C,,,,,,
269,2.835931143,1.204454466,0.839334381,3.099350138,-1.124981601,1,8,0.524940774,-2.056875203,1598941682,0.833862944,C,,,,,,
270,3.092790622,0.962035513,0.123400203,3.051073413,0.801788228,0,73,-0.521638965,2.4662476,1598941682,1.064983871,A,,,,,,
271,3.631303617,2.696362699,0.856924317,3.376758954,-0.818273058,1,63,-2.554308859,-1.221265379,1598941682,0.201177761,C,,,,,,
272,3.810339375,1.362959939,1.282194149,2.718795584,0.187597763,1,22,-3.272874805,1.011223001,1598941682,0.247329411,C,,,,,,
273,4.563271226,0.227216365,3.080927436,2.702776125,-1.05644107,1,45,3.28629503,4.715009592,1598941682,1.507380595,C,,,,,,
274,-0.252225734,1.828383551,0.936225841,3.459064173,-0.596542351,0,68,-0.468994522,1.265299106,1598941682,3.467378455,B,,,,,,
275,3.515598449,2.479212347,1.618108536,2.969915682,0.53962889,1,70,-5.274933694,1.036645373,1598941682,1.454019567,C,,,,,,
276,1.532253251,1.091785502,1.952123883,2.676134818,0.44972051,1,45,4.414778723,2.925942147,1598941682,0.439136764,B,,,,,,
277,1.756273025,1.109115941,2.806410509,3.025141432,-1.064564522,0,94,-0.885192111,4.863289585,1598941682,1.445778504,B,,,,,,
278,2.821701787,3.037786489,2.217605031,3.148811357,0.411800183,0,39,-1.689098856,-7.79977966,1598941682,0.636441949,E,,,,,,
279,1.415599842,1.508982064,1.23559468,2.985930753,-0.389620076,0,62,0.203170122,-1.292339727,1598941682,2.104683715,B,,,,,,
280,0.208772344,2.579168698,2.80236765,2.58841209,-1.606947623,1,63,-1.251184419,-2.485636789,1598941682,3.284123957,C,,,,,,
281,5.188603548,2.896136509,1.401139705,3.239659341,-0.097296341,1,10,-5.280805699,-3.904059846,1598941682,1.200375461,C,,,,,,
282,2.501042008,1.260936179,2.393769382,3.218982428,-1.232599136,1,60,2.454730128,1.895562568,1598941682,0.761445801,C,,,,,,
283,1.90304164,3.288601106,0.324322319,3.305486056,0.50284337,0,33,-0.528084972,2.727647881,1598941682,0.27011664,C,,,,,,
284,2.519803702,1.521305956,1.566541096,2.970705837,-1.823993281,1,88,-2.136931235,-1.966870766,1598941682,1.947626984,C,,,,,,
285,1.753920591,0.210132255,1.57883118,3.063330607,0.618955901,0,68,0.431340409,1.194447387,1598941682,0.313062846,A,,,,,,
286,2.492600612,2.931760242,1.645904987,3.394536546,0.699010272,0,12,-0.374413061,2.759217892,1598941682,2.007952643,B,,,,,,
287,0.935644803,1.054355009,2.631312173,3.176884925,-0.109303043,0,13,0.670666637,-1.115304841,1598941682,1.30995405,A,,,,,,
288,1.582064933,0.838375241,0.752818686,3.025348632,1.551486029,1,80,1.359250409,3.406426465,1598941682,0.104385531,B,,,,,,
289,4.498273681,0.998297708,1.326334488,2.56866597,-0.80500694,1,35,-0.046602805,0.100321083,1598941682,0.075500194,A,,,,,,
290,5.026619968,1.387557781,1.569041996,3.493400347,-1.257447506,0,84,-0.734065257,-3.248876179,1598941682,0.079304147,A,,,,,,
291,2.680881262,0.648358691,0.954214886,3.417067954,0.041427313,0,32,-1.172627533,-1.39839539,1598941682,0.965425105,B,,,,,,
292,0.581799,0.43071989,1.279959259,2.90616333,0.318619198,1,45,2.307776756,0.77069914,1598941682,1.179083217,C,,,,,,
293,1.264476869,1.572959422,0.759086115,2.942290728,-0.827376219,1,42,3.255295869,-1.504194116,1598941682,0.245919206,C,,,,,,
294,0.849870706,0.126116905,0.011659089,2.707207737,0.925960562,0,3,-0.170586485,3.338443742,1598941682,0.40014562,B,,,,,,
295,4.866403796,1.119060906,0.183119481,2.799751883,-1.809807113,0,35,0.745560088,-4.631630658,1598941682,0.828145317,A,,,,,,
296,2.127512961,1.876315674,2.837943153,3.164942651,-1.406711204,1,86,4.163599785,-2.214213681,1598941682,0.096717773,B,,,,,,
297,2.901967003,1.217702113,0.888792547,3.31065876,0.505211824,0,56,-0.234449928,3.926072057,1598941682,0.997084027,D,,,,,,
298,0.09129889,2.926688,1.942873891,2.536476278,-0.896336863,0,65,2.210805783,-1.462554782,1598941682,0.086012949,A,,,,,,
299,2.256754224,3.424064169,2.383871178,2.853952472,0.19342936,1,3,-0.838970767,-2.488822631,1598941682,0.284494881,C,,,,,,
300,2.618537804,0.310505701,0.86246549,2.923136955,-2.049127087,1,26,-0.950391798,1.207827905,1598941682,0.7484952,B,,,,,,
301,2.51143689,0.504468925,0.809546578,2.861109998,-0.016302063,1,25,-2.918670601,-3.107765452,1598941682,0.068761816,B,,,,,,
302,4.29492825,0.714848589,0.231710795,3.276161521,-1.69021712,1,5,-2.078740338,-1.172541703,1598941682,0.882015336,C,,,,,,
303,1.985026167,2.094943525,3.035656534,2.970213713,-1.139041123,1,96,2.058782649,0.39966128,1598941682,0.964549717,C,,,,,,
304,5.931181183,1.717219975,1.605849937,3.426886157,-2.242732592,0,27,3.578232232,-6.088108054,1598941682,0.932351755,E,,,,,,
305,3.500475055,3.317948899,-0.03158772,3.413382083,0.317693106,1,80,2.754565962,2.759034354,1598941682,0.696775344,D,,,,,,
306,2.592006298,1.106310486,-0.219401134,3.14253904,0.503857627,1,63,3.07194181,5.399878355,1598941682,0.355551301,D,,,,,,
307,1.359372912,3.397036526,1.171564779,3.402946495,-1.093929497,1,10,-0.124260504,0.588140364,1598941682,2.68138502,A,,,,,,
308,3.72117843,-0.080269718,1.066391014,2.992115447,-1.30996064,1,0,0.031298941,-0.508182524,1598941682,0.545520416,A,,,,,,
309,2.616229909,1.280158953,0.690194528,2.899981906,-0.386929083,0,75,3.430139142,-4.211110449,1598941682,0.361637573,D,,,,,,
310,2.37425397,1.963130265,2.240165475,2.52293334,-0.506207275,1,48,-1.994411536,-4.436138269,1598941682,0.217030982,A,,,,,,
311,2.99387046,1.172592782,3.760132346,2.593883154,-1.139350137,1,9,2.673823195,-2.265101474,1598941682,0.648677043,B,,,,,,
312,2.673855391,2.324179131,2.833420486,3.370988302,-0.141154119,0,45,-1.773480647,-2.359131742,1598941682,3.573803846,B,,,,,,
313,1.953762584,-0.445747095,0.554375147,2.969301958,-1.617113752,1,99,-0.465143503,-2.299987963,1598941682,0.216494085,B,,,,,,
314,1.735230183,1.707099918,1.849166642,3.312091405,-1.210207962,1,35,-0.250403025,-4.405150674,1598941682,2.022815201,C,,,,,,
315,-0.301440179,3.391451765,0.654102537,2.978333533,-0.146374344,0,52,1.562847623,6.9618922,1598941682,4.976823208,D,,,,,,
316,1.429413432,1.926842228,2.072174882,3.390539291,-1.797985094,1,96,-3.382409463,-4.890794934,1598941682,0.403308637,B,,,,,,
317,1.780126336,0.781647193,0.682932736,3.16607974,-0.050175199,1,76,0.787096857,4.899408446,1598941682,0.554980623,A,,,,,,
318,2.173634783,0.909851021,0.847282362,3.260361929,0.16779135,1,21,4.402022217,3.703125958,1598941682,0.658818063,D,,,,,,
319,3.505249772,0.289718705,1.800999859,3.262218101,1.141615728,1,58,0.734562224,-2.754364325,1598941682,0.439860337,C,,,,,,
320,3.925486608,1.982386066,1.799949089,2.551388227,-0.47297842,1,85,-1.623271725,2.612914983,1598941682,0.274039244,C,,,,,,
321,2.25945015,0.518456426,0.675744554,3.327602258,-1.287789873,0,97,-0.947528777,3.220177156,1598941682,0.747018187,B,,,,,,
322,3.611355966,0.422401829,1.809019498,3.366383573,0.474481171,1,44,-2.847894451,-2.96361145,1598941682,1.540964315,A,,,,,,
323,1.551169115,1.441460616,1.850351929,3.181162842,0.821391439,1,37,5.274954551,4.271722619,1598941682,0.00637867,C,,,,,,
324,2.25089054,0.780739806,0.628745384,2.783728868,-1.079146325,1,5,0.990800655,-2.032143702,1598941682,1.15890424,C,,,,,,
325,2.387072212,1.9568301,1.133736186,3.050136457,-0.791363512,1,81,-4.33959112,-1.421727778,1598941682,2.811023668,C,,,,,,
326,4.68658996,0.283008852,1.664347572,2.813555269,-2.371618841,1,29,2.063794421,-2.5189713,1598941682,0.654768558,B,,,,,,
327,3.661344208,1.482347225,0.834377735,3.227557428,-0.853971105,1,75,-1.09199277,-2.214553452,1598941682,1.020605192,C,,,,,,
328,1.313761974,2.050200512,0.593725204,2.822555131,0.176066652,1,93,1.225311346,-1.43819304,1598941682,0.482474119,B,,,,,,
329,1.651576495,1.110593143,2.605177869,3.032688726,1.238634233,0,18,-4.080643115,2.917755571,1598941682,0.38698385,B,,,,,,
330,2.18611803,1.505832921,3.594364048,3.478741301,-0.205690902,1,25,-4.172435557,2.460144098,1598941682,0.58659495,C,,,,,,
331,0.11069068,1.190894546,1.157693492,3.240501818,-2.277234889,0,61,-1.133383517,0.697717951,1598941682,0.985340331,B,,,,,,
332,4.135357312,0.456442181,0.224498828,2.533351334,-1.335471278,0,15,3.273643759,-3.763135132,1598941682,0.522456404,C,,,,,,
333,4.162106234,2.402895963,2.146351065,2.768779422,-1.086273513,0,96,1.939316482,-2.667883649,1598941682,0.110542879,A,,,,,,
334,2.683923571,1.087686492,1.025188895,3.253119986,0.001577117,1,74,3.031643842,2.402271733,1598941682,0.81820524,C,,,,,,
335,1.404341868,1.300084074,1.202110578,3.032918652,-0.920372464,1,77,4.559956319,2.079431711,1598941682,0.283961707,B,,,,,,
336,1.022954873,0.462537836,1.680309802,2.972363589,-1.465905224,0,0,-0.816185071,1.37954947,1598941682,0.002056357,B,,,,,,
337,3.142593974,1.425083079,0.046536732,3.29007193,-0.149629541,0,86,0.317048978,-3.012773972,1598941682,0.433569882,B,,,,,,
338,1.336718197,0.49011817,0.632406807,2.771029274,1.439174374,1,25,0.162501991,-3.032756434,1598941682,0.955498319,B,,,,,,
339,3.238498599,0.515986863,2.228357206,3.138550799,-2.160944339,0,89,3.17937004,5.879879235,1598941682,1.639079566,C,,,,,,
340,1.561219799,2.515744675,2.124068477,3.27744005,1.876998613,0,11,-1.944717303,-2.803303846,1598941682,0.716234801,C,,,,,,
341,2.636372752,2.471651684,0.936087751,2.898665119,0.246047123,1,89,-4.258255106,3.352645079,1598941682,1.268155626,C,,,,,,
342,0.203037435,0.227003096,-1.306252939,2.64881363,0.661288497,1,24,4.268323618,-6.401368474,1598941682,1.961865059,D,,,,,,
343,0.258525688,1.565291767,0.391312203,2.815388697,-2.861969881,1,14,-3.046114763,-0.580611418,1598941682,1.261111801,C,,,,,,
344,3.187524819,2.773237693,2.126214493,3.258651698,-0.959437437,1,75,-0.101810371,-2.873315322,1598941682,0.869508817,C,,,,,,
345,3.189573925,2.848799948,1.594875395,2.798628596,-0.169934604,1,94,2.026782944,-1.552350296,1598941682,1.490331241,B,,,,,,
346,2.033222785,1.209004154,3.987352755,3.080387548,0.127837772,0,71,0.122928406,-0.375707685,1598941682,0.00852169,A,,,,,,
347,2.050877647,1.437888672,0.964930056,3.158053489,0.092899544,0,56,-1.879760982,-2.910026959,1598941682,0.923077934,B,,,,,,
348,2.054535125,0.520143802,1.274835404,3.170724529,-0.174232525,0,56,-0.496883967,0.366263028,1598941682,1.296413254,A,,,,,,
349,1.1849246,2.490037587,-0.365163051,2.764432096,0.025690744,1,54,-3.619398661,2.714987757,1598941682,1.028024702,C,,,,,,
350,1.943134433,0.881978221,-0.025972208,2.838537894,-0.510994612,0,79,0.287981473,-4.690386338,1598941682,1.949849655,B,,,,,,
351,2.164744447,2.430073161,1.650659327,2.950176954,-0.315652759,1,93,-0.105906411,-0.171374283,1598941682,0.078573075,A,,,,,,
352,-0.468211749,1.015410524,0.332315086,2.680647761,-1.01094053,1,6,1.680705337,-1.870817104,1598941682,1.48639041,C,,,,,,
353,-0.568334541,0.612434115,1.359103344,2.950241326,-1.417239389,1,1,1.385147308,2.37437792,1598941682,1.267392521,C,,,,,,
354,3.688974666,-0.41002914,3.543232718,3.419555106,1.052060865,1,4,-2.385138127,-5.526392763,1598941682,1.215736632,D,,,,,,
355,3.751798084,2.897937752,0.77991221,3.128295388,0.555396688,1,8,4.581031628,-2.795140317,1598941682,1.358701536,C,,,,,,
356,0.298788209,1.129827902,3.483849061,2.652264669,0.267392385,1,70,0.684321044,3.610640895,1598941682,0.295308909,D,,,,,,
357,1.235662145,0.312075598,1.038562298,3.279635014,-0.500267123,0,20,0.814648932,-4.890978944,1598941682,0.18515964,B,,,,,,
358,3.440856939,0.918013896,0.98311561,2.602430392,-2.725598979,1,6,-0.785649219,-5.249288657,1598941682,0.777016651,B,,,,,,
